SF PT 3 Elec All Elec + EE - Source Energy|Total (*),SF PT 3 Elec All Elec + EE - Site Energy|Total (E),SF PT 3 Elec All Elec + EE - Source Energy|Total (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Lights (E),SF PT 3 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Lights (E),SF PT 3 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 3 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 3 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 3 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 3 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 3 Elec All Elec + EE - Living Space|Infiltration,SF PT 3 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 3 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 3 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 3 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 3 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 3 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 3 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 3 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 3 Elec All Elec + EE - Weather|Ground Temperature,SF PT 3 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 3 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 3 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 3 Elec All Elec + EE - Weather|Wind Direction,SF PT 3 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 3 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 3 Elec All Elec + EE - Weather|Sky Temperature,SF PT 3 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 3 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 3 Elec All Elec + EE - Weather|Mains Water Temperature
9129.500878,0.84943,9129.500878,0,0.282716,0,0.008055,0.243662,0,0.025017,0.055149,0,0.23483,0,3038.579957,0,86.574764,2618.832857,0,268.879862,592.726581,0,2523.906857,64,64,95,0.00376,29.162542,0.661243,32.610424,32.610424,0,0,129.802866,0,284.605306,6.156792,1.934107,64.638656,124.243845,1531.376651,0,3754.288036,0,0,3057.780893,59.565755,38.51,32.621264,23.48,61.095585,0.002656,0,0,0,1.258333,60,0.97508,0.077312,7.494665,81.544436,0,64.638645
7205.627478,0.670428,7205.627478,0,0.248452,0,0.007289,0.003,0,0.058733,0.077159,0.0125,0.263294,0,2670.314522,0,78.343954,32.2434,0,631.255693,829.287449,134.3475,2829.834961,64,64,95,0.003782,29.3378,0.713792,60.100805,10.100805,50,0,111.026673,0,115.641565,2.561495,0.817775,64.638645,124.376704,0,0,3187.920518,0,0,1277.122321,204.205938,37.865,32.449072,24.185,61.095585,0.002734,0,0,0,1.358333,60,0.97508,0.077403,7.192988,81.333112,0,64.638645
9806.35339,0.912406,9806.35339,0,0.227403,0,0.007579,0.198309,0,0.074326,0.103414,0.0025,0.298875,0,2444.083078,0,81.454796,2131.387802,0,798.837806,1111.475318,26.8695,3212.245091,64,64,95,0.003809,29.540695,0.766341,31.853881,31.853881,0,0,103.443549,325.480468,268.813784,4.252204,1.396314,64.638645,124.723914,1219.375601,0,3205.275958,0,0,2134.735534,216.960274,40.04,33.60204,23.735,61.095585,0.002694,170.538023,27.214196,8.188784,1.458333,60,0.97508,0.077071,9.219103,82.759545,61.300237,64.638645
7500.504556,0.697864,7500.504556,0,0.060073,0,0.00124,0.141399,0,0.078987,0.110174,0,0.305991,0,645.653988,0,13.329228,1519.725248,0,848.940226,1184.128751,0,3288.727116,64.008357,64,95,0.003842,29.787882,0.788236,27.211264,27.211264,0,0,24.6341,1039.665328,106.14041,3.710244,1.203356,64.638645,124.699981,1021.920641,0,822.540794,0,0,1856.988947,208.439175,45.74,36.349426,22.205,61.095585,0.002515,259.082548,85.917913,14.660564,1.5,71.666667,0.97508,0.076225,14.097096,86.272798,102.556998,64.638645
8973.088695,0.834877,8973.088695,0,0.039044,0,0.001866,0.293778,0,0.081193,0.113004,0,0.305991,0,419.634921,0,20.060653,3157.468067,0,872.651186,1214.546751,0,3288.727116,64.423239,64,95,0.003847,29.414267,0.665622,19.240444,19.240444,0,0,16.392149,1931.505248,27.331122,0,0,64.638645,124.697537,1840.43879,0,547.357394,0,0,0,182.930503,53.465,39.946774,19.91,61.095585,0.002294,305.468045,142.64135,17.090784,1.266667,80,0.97508,0.075104,20.798006,91.265314,124.741557,64.638645
5281.370235,0.491391,5281.370235,0,0,0,0,0.003,0,0.078986,0.103414,0,0.305991,0,0,0,0,32.2434,0,848.924401,1111.475318,0,3288.727116,70.267221,64,95,0.00385,24.074316,0.363465,17.710645,17.710645,0,0,0,2780.926133,9.991911,0.058962,0.019111,64.638645,124.704341,0,0,0,0,0,29.506057,165.915617,58.94,42.181796,17.6,61.095585,0.002047,328.132484,184.117691,18.041739,0.691667,138.333333,0.97508,0.074339,25.423108,94.804982,133.104726,64.638645
6366.975084,0.592398,6366.975084,0,0,0,0,0.088629,0,0.075927,0.114735,0,0.313107,0,0,0,0,952.567038,0,816.051584,1233.147319,0,3365.209142,74.441421,64,95,0.00385,20.90358,0.547386,22.238592,22.238592,0,0,0,3439.465166,83.487446,8.180144,2.656941,64.638645,124.759791,240.943382,0,0,0,0,4095.642602,131.885846,59.6,41.971621,14.915,61.095585,0.001807,337.298639,204.891372,18.358725,1.041667,180,0.97508,0.074273,25.188014,94.620074,130.190726,64.638645
10330.34714,0.961159,10330.34714,0,0,0,0,0.440377,0,0.07372,0.126839,0,0.320223,0,0,0,0,4733.085982,0,792.324799,1363.245186,0,3441.691168,75.032378,64,95,0.003852,20.500298,0.788236,25.332774,25.332774,0,0,0,3833.249346,-36.55735,2.842072,0.912291,64.638645,124.489966,2295.833122,0,0,0,0,1418.880565,114.870961,59.21,41.470654,13.01,61.095585,0.001672,335.792959,202.438018,18.332309,1.5,197.5,0.97508,0.074345,24.174059,93.827611,117.702664,64.638645
6558.987337,0.610263,6558.987337,0,0,0,0,0.105697,0,0.07307,0.111274,0,0.320223,0,0,0,0,1136.00714,0,785.342845,1195.946184,0,3441.691168,77.706291,64,95,0.003844,18.742747,0.81889,25.768376,25.768376,0,0,0,3909.341467,-72.115109,1.509177,0.491905,64.638645,124.653913,400.405847,0,0,0,0,756.26567,102.089313,60.515,42.200762,13.61,61.095585,0.001705,323.192799,177.025567,17.936078,1.558333,233.333333,0.97508,0.074155,25.593596,94.937059,106.771525,64.638645
5555.531823,0.516899,5555.531823,0,0,0,0,0.003,0,0.073953,0.126839,0,0.313107,0,0,0,0,32.2434,0,794.834095,1363.245186,0,3365.209142,80.989864,64,95,0.003839,16.773664,1.024707,29.475996,29.475996,0,0,0,3595.672304,-35.974471,4.319502,1.390119,64.638645,124.573224,0,0,0,0,0,2157.827974,102.089313,62.075,43.191615,14.885,61.095585,0.001802,294.690549,131.397413,16.720968,1.95,232.5,0.97508,0.073921,27.542199,96.469154,111.848036,64.638645
7728.276318,0.719057,7728.276318,0,0,0,0,0.204649,0,0.079724,0.107344,0,0.327339,0,0,0,0,2199.531088,0,856.861285,1153.710751,0,3518.173194,78.330172,64,72,0.00379,18.084193,1.278695,30.696404,30.696404,0,96.89684,0,2843.696951,-1012.647984,0,0,64.638645,124.225636,412.479829,0,0,0,0,0,89.334977,62.075,43.346329,16.1,61.095585,0.001872,243.021966,72.743278,12.917146,2.433333,208.333333,0.97508,0.073913,27.743634,96.627647,100.55479,64.638645
6656.374704,0.619324,6656.374704,0,0,0,0,0.003,0,0.096187,0.178566,0,0.341571,0,0,0,0,32.2434,0,1033.799,1919.195057,0,3671.137246,78.085811,64,72,0.003708,17.82488,1.274315,32.112667,32.112667,0,84.214351,0,1279.196471,-412.245319,2.868116,0.925286,64.638645,124.688303,0,0,0,0,0,1433.634663,119.104199,59.6,43.421992,21.635,61.095585,0.002458,122.778923,16.381882,3.830238,2.425,217.5,0.97508,0.074196,26.707066,95.808768,45.111702,64.638645
10106.92941,0.940372,10106.92941,0,0,0,0,0.153029,0,0.127268,0.265039,0.025,0.370035,0,0,0,0,1644.727218,0,1367.855047,2848.586798,268.695,3977.06535,74.915594,64,95,0.003684,19.699162,0.871439,104.022525,4.022525,99.999999,0,0,0,75.193991,0,0,64.638645,124.699149,657.162304,0,0,0,0,0,157.394519,56.315,42.964337,26,61.095585,0.002983,0,0,0,1.658333,224.166667,0.97508,0.074606,24.781394,94.303089,0,64.638645
8221.034974,0.764904,8221.034974,0,0,0,0,0.003,0,0.159212,0.22054,0.005,0.377151,0,0,0,0,32.2434,0,1711.18054,2370.324658,53.739,4053.547376,74.797517,64,95,0.003716,19.927108,0.354706,28.319079,28.319079,0,0,0,0,409.868699,0,0,64.638645,124.699149,0,0,0,0,0,0,187.191052,53.57,41.809042,26.81,61.095585,0.003079,0,0,0,0.675,241.666667,0.97508,0.074993,22.562287,92.586086,0,64.638645
9037.544459,0.840874,9037.544459,0,0,0,0,0.181411,0,0.165978,0.137682,0,0.355803,0,0,0,0,1949.771743,0,1783.894634,1479.776783,0,3824.101298,71.54195,64,95,0.00377,22.604113,0.525491,28.31469,28.31469,0,0,0,0,367.466844,3.553145,1.11266,64.638645,124.144751,642.280585,0,0,0,0,1763.340311,178.669954,51.365,40.591662,26.54,61.095585,0.003037,0,0,0,1,0,0.97508,0.075322,20.485031,91.00116,0,64.638645
6230.883056,0.579736,6230.883056,0,0,0,0,0.003,0,0.141075,0.101205,0,0.334455,0,0,0,0,32.2434,0,1516.25009,1087.734346,0,3594.65522,70.365811,64,95,0.003805,23.687426,0.757583,28.964005,28.964005,0,0,0,0,282.48233,0.927209,0.294822,64.638645,124.470304,0,0,0,0,0,461.840259,161.655068,50.015,39.911458,26.345,61.095585,0.003044,0,0,0,1.441667,0,0.97508,0.07552,19.123056,89.970958,0,64.638645
6647.209967,0.618472,6647.209967,0,0,0,0,0.10546,0,0.106834,0.085955,0,0.320223,0,0,0,0,1133.462544,0,1148.229343,923.826911,0,3441.691168,68.248467,64,95,0.003838,25.698332,0.67438,27.644754,27.644754,0,0,0,0,286.641413,0,0,64.638645,124.572816,494.90368,0,0,0,0,0,131.885846,49.01,39.373229,26.42,61.095585,0.003038,0,0,0,1.283333,0,0.97508,0.07567,18.029177,89.15208,0,64.638645
6165.86351,0.573686,6165.86351,0,0,0,0,0.1261,0,0.091924,0.07102,0,0.284643,0,0,0,0,1355.292609,0,987.978818,763.311044,0,3059.281039,67.158924,64,95,0.003876,26.949973,0.599935,27.559755,27.559755,0,0,0,0,292.69682,1.768705,0.563349,64.638645,124.446386,482.835547,0,0,0,0,881.349368,114.870961,47.93,38.788088,26.42,61.095585,0.003031,0,0,0,1.141667,0,0.97508,0.075832,17.000361,88.386032,0,64.638645
3881.181443,0.361114,3881.181443,0,0,0,0,0.003,0,0.04129,0.060646,0,0.256178,0,0,0,0,32.2434,0,443.771363,651.813745,0,2753.352935,65.632473,64,95,0.003905,28.607645,0.547386,26.459565,26.459565,0,0,0,0,271.683054,0.835892,0.265637,64.638645,124.414534,0,0,0,0,0,416.299092,63.798993,46.85,38.255296,26.42,61.095585,0.003049,0,0,0,1.041667,0,0.97508,0.075992,16.143286,87.752062,0,64.638645
4818.269106,0.448303,4818.269106,0,0.020564,0,0.000618,0.103671,0,0.020502,0.053886,0,0.249062,0,221.015046,0,6.63728,1114.234138,0,220.351421,579.160312,0,2676.870909,64.612489,64,95,0.003939,29.90603,0.494837,26.471565,26.471565,0,0,9.513568,0,245.602405,0,0,64.638645,124.415851,457.203716,0,606.678247,0,0,0,17.014886,45.875,37.693997,26.42,61.095585,0.003033,0,0,0,0.941667,0,0.97508,0.07614,15.281554,87.118092,0,64.582677
3459.909583,0.321918,3459.909583,0,0.018685,0,0.000315,0.003,0,0.012301,0.052787,0,0.23483,0,200.824299,0,3.381296,32.2434,0,132.210853,567.342879,0,2523.906857,64.065634,64,95,0.00397,30.714862,0.411635,26.540085,26.540085,0,0,7.202753,0,238.353555,0,0,64.638645,124.415851,0,0,240.459032,0,0,0,8.521098,44.87,37.119944,26.42,61.095585,0.00302,0,0,0,0.783333,0,0.97508,0.076293,14.160767,86.299213,0,64.582677
4941.268804,0.459747,4941.268804,0,0.086921,0,0.002175,0.087294,0,0.008201,0.047442,0,0.227714,0,934.213827,0,23.377163,938.213969,0,88.140568,509.898446,0,2447.424831,64,64,95,0.004005,31.049869,0.33719,27.258659,27.258659,0,0,35.483977,0,225.375085,0,0,64.638645,124.415851,483.537671,0,1184.597172,0,0,0,2.130275,43.79,36.532425,26.42,61.095585,0.003021,0,0,0,0.641667,40.833333,0.97508,0.076457,13.106457,85.533166,0,64.582677
4987.525217,0.464051,4987.525217,0,0.120411,0,0.002279,0.066219,0,0.008201,0.046343,0,0.220598,0,1294.155338,0,24.492732,711.712761,0,88.140568,498.081013,0,2370.942805,64,64,95,0.004037,31.302241,0.284641,28.144999,28.144999,0,0,48.358306,0,219.905147,0,0,64.638645,124.415851,353.372469,0,1614.300696,0,0,0,2.130275,42.71,36.010787,26.525,61.095585,0.003051,0,0,0,0.541667,70,0.97508,0.076617,12.22795,84.899195,0,64.582677
4525.503602,0.421063,4525.503602,0,0.12801,0,0.003733,0.003,0,0.009117,0.049488,0,0.227714,0,1375.829023,0,40.12329,32.2434,0,97.992477,531.890581,0,2447.424831,64,64,95,0.00407,31.549904,0.201438,28.927574,28.927574,0,0,48.72168,0,214.890898,0,0,64.638645,124.415851,0,0,1626.360311,0,0,0,8.521098,41.735,35.448984,26.6,61.095585,0.003043,0,0,0,0.383333,70,0.97508,0.076767,11.344508,84.265225,0,64.582677
5909.312828,0.549816,5909.312828,0,0.166461,0,0.004304,0.064055,0,0.025017,0.055149,0,0.23483,0,1789.089712,0,46.259905,688.449911,0,268.879862,592.726581,0,2523.906857,64,64,95,0.004101,31.790627,0.126994,29.759923,29.759923,0,0,67.832734,0,212.382714,0,0,64.638645,124.415851,334.997714,0,2264.195636,0,0,0,59.565755,40.73,34.890765,26.6,61.095585,0.003045,0,0,0,0.241667,70,0.97508,0.076921,10.456068,83.631255,0,64.582677
7744.464133,0.720563,7744.464133,0,0.239816,0,0.005744,0.063315,0,0.058733,0.077159,0.0125,0.263294,0,2577.499457,0,61.740215,680.498858,0,631.255693,829.287449,134.3475,2829.834961,64,64,95,0.004122,31.953317,0.074445,58.656481,8.656481,50,0,105.678248,0,76.439499,0,0,64.638645,124.415851,325.17886,0,3068.715474,0,0,0,204.205938,39.65,34.283981,26.6,61.095585,0.003046,0,0,0,0.141667,70,0.97508,0.077088,9.30021,82.812376,0,64.582677
6781.901247,0.631004,6781.901247,0,0.143913,0,0.004976,0.003,0,0.074326,0.103414,0.0025,0.298875,0,1546.743978,0,53.486155,32.2434,0,798.837806,1111.475318,26.8695,3212.245091,64,64,95,0.004144,32.121848,0.021895,30.155675,30.155675,0,0,55.131744,330.04462,232.651543,1.271682,0.406922,64.604371,124.585383,0,0,1727.741407,0,0,635.174719,216.960274,40.25,34.600766,26.6,61.095585,0.003037,179.836255,27.738411,7.68689,0.041667,70,0.97508,0.076996,9.784547,83.155777,63.717888,64.582677
7811.898715,0.726837,7811.898715,0,0.064204,0,0.00203,0.16545,0,0.078987,0.110174,0,0.305991,0,690.051037,0,21.822931,1778.228654,0,848.940226,1184.128751,0,3288.727116,65.429639,64,95,0.004237,31.28664,0.214575,26.539275,26.539275,0,0,26.83771,1052.587182,1812.818581,27.143766,7.704601,64.583625,123.252744,1112.469937,0,1127.731268,0,0,13186.43826,208.439175,45.725,37.340625,25.235,61.095585,0.002924,271.946863,87.855879,13.075638,0.408333,70,0.97508,0.076177,14.595484,86.642614,105.10203,64.582677
51894.17697,4.828353,51894.17697,0,0,0,0.000165,0.003,4.325,0.081193,0.113004,0,0.305991,0,0,0,1.773516,32.2434,46484.235,872.651186,1214.546751,0,3288.727116,68.322412,64,95,0.004406,29.403879,0.766341,22.969489,22.969489,0,0,0,1966.884782,1208.744958,25.398008,0.19462,64.582677,95.757565,0,0,0,0,0,7149.357471,182.930503,54.35,40.608379,20.375,61.095585,0.00238,319.388977,146.135465,14.871888,1.458333,70,0.97508,0.074965,21.630759,91.899285,127.679004,64.582677
22033.40077,2.050038,22033.40077,0,0,0,0,0.061647,1.5,0.078986,0.103414,0,0.305991,0,0,0,0,662.573937,16121.7,848.924401,1111.475318,0,3288.727116,72.061281,64,95,0.0044,25.860059,0.437909,19.171192,19.171192,0,0,0,2841.048386,180.562471,5.458647,1.60897,64.582677,115.143431,98.386768,0,0,0,0,2672.444665,165.915617,60.2,42.711681,17.6,61.095585,0.002004,342.370402,188.705657,15.426612,0.833333,70,0.97508,0.074164,26.465502,95.62386,135.937438,64.582677
9541.038905,0.88772,9541.038905,0,0,0,0,0.383951,0,0.075927,0.114735,0,0.313107,0,0,0,0,4126.63086,0,816.051584,1233.147319,0,3365.209142,74.520329,64,95,0.004493,24.347509,0.122615,18.326938,18.326938,0,0,0,3514.541645,1173.462963,18.049884,5.689224,64.582677,123.156237,2263.284137,0,0,0,0,8982.753615,131.885846,63.275,44.334452,17.6,61.095585,0.002057,351.615803,209.692033,15.241704,0.233333,70,0.97508,0.073722,29.199031,97.789926,132.483983,64.582677
10529.45275,0.979684,10529.45275,0,0,0,0,0.458902,0,0.07372,0.126839,0,0.320223,0,0,0,0,4932.191593,0,792.324799,1363.245186,0,3441.691168,75.612535,64,95,0.004495,23.431263,0.424772,17.68142,17.68142,0,0,0,3926.71759,2.463162,1.616997,0.390875,64.582677,120.405049,2431.868528,0,0,0,0,759.76824,114.870961,64.925,45.103725,17.81,61.095585,0.002047,350.347862,207.35277,15.268119,0.808333,70,0.97508,0.073491,30.877315,99.137113,119.695438,64.582677
8861.038531,0.824451,8861.038531,0,0,0,0,0.319885,0,0.07307,0.111274,0,0.320223,0,0,0,0,3438.058334,0,785.342845,1195.946184,0,3441.691168,78.346426,64,95,0.00449,21.400159,0.24085,18.299122,18.299122,0,0,0,4019.62638,-37.538369,0,0,64.582677,119.690778,1876.847778,0,0,0,0,0.000017,102.089313,66.665,46.076569,18.485,61.095585,0.002115,337.774117,181.66121,15.400196,0.458333,70,0.975656,0.073283,32.726409,100.642792,108.871716,64.582677
5555.531823,0.516899,5555.531823,0,0,0,0,0.003,0,0.073953,0.126839,0,0.313107,0,0,0,0,32.2434,0,794.834095,1363.245186,0,3365.209142,82.584775,64,95,0.004491,18.632029,0,22.440349,22.440349,0,0,0,3709.738557,12.239547,5.185913,1.637126,64.582677,122.949594,0,0,0,0,0,2581.801805,102.089313,66.8,46.159186,18.125,61.095585,0.002125,309.060543,134.889936,14.634149,0,140,0.975491,0.073251,32.793253,100.695623,114.705714,64.582677
7000.06127,0.651302,7000.06127,0,0,0,0,0.136895,0,0.079724,0.107344,0,0.327339,0,0,0,0,1471.316041,0,856.861285,1153.710751,0,3518.173194,83.73295,64,72,0.004487,17.928792,0,24.974514,24.974514,0,0,0,2939.579518,-72.114802,3.167824,1.009165,64.582677,124.437749,615.51584,0,0,0,0,1580.550647,89.334977,65.99,45.650958,17.81,61.095585,0.002067,255.490049,74.689407,11.781282,0,190,0.97508,0.07334,31.920572,99.982406,103.622188,64.582677
6656.374704,0.619324,6656.374704,0,0,0,0,0.003,0,0.096187,0.178566,0,0.341571,0,0,0,0,32.2434,0,1033.799,1919.195057,0,3671.137246,83.170617,64,72,0.004481,18.226606,0,25.641589,25.641589,0,0,0,1325.902524,-26.533053,0,0,64.582677,124.762243,0,0,0,0,0,0,119.104199,64.37,45.123153,19.43,61.095585,0.00218,128.114841,16.829648,3.724576,0,190,0.97508,0.073553,30.843837,99.110697,46.695324,64.582677
8909.852423,0.828993,8909.852423,0,0,0,0,0.04165,0,0.127268,0.265039,0.025,0.370035,0,0,0,0,447.650228,0,1367.855047,2848.586798,268.695,3977.06535,80.025645,64,95,0.004452,20.067577,0.122615,103.654136,3.654137,99.999999,0,0,0,-454.587033,0,0,64.582677,124.762243,284.500765,0,0,0,0,0,157.394519,60.38,44.298962,23.525,61.095585,0.002686,0,0,0,0.233333,190,0.97508,0.074058,28.100522,96.918216,0,64.582677
8650.880275,0.804898,8650.880275,0,0,0,0,0.042994,0,0.159212,0.22054,0.005,0.377151,0,0,0,0,462.088701,0,1711.18054,2370.324658,53.739,4053.547376,77.414335,64,95,0.004457,21.879353,0.57804,29.333397,29.333397,0,0,0,0,351.459952,0.509159,0.166355,64.582677,124.859683,0,0,0,0,0,255.610712,187.191052,55.865,43.578196,28.535,61.095585,0.003363,0,0,0,1.1,190,0.97508,0.074625,24.949331,94.435166,0,64.582677
8735.11208,0.812735,8735.11208,0,0,0,0,0.153272,0,0.165978,0.137682,0,0.355803,0,0,0,0,1647.339364,0,1783.894634,1479.776783,0,3824.101298,75.608094,64,95,0.00449,23.433069,0.350327,30.205522,30.205522,0,0,0,0,333.56404,3.502707,1.117268,64.582677,124.519778,691.638815,0,0,0,0,1748.174197,178.669954,52.985,42.62278,30.245,61.095585,0.003574,0,0,0,0.666667,190,0.97508,0.075019,22.804044,92.770994,0,64.582677
6374.291467,0.593079,6374.291467,0,0,0,0,0.016343,0,0.141075,0.101205,0,0.334455,0,0,0,0,175.651812,0,1516.25009,1087.734346,0,3594.65522,71.755308,64,95,0.004516,26.794993,0.061307,27.289921,27.289921,0,0,0,0,269.161827,1.508499,0.492583,64.582677,124.921009,0,0,0,0,0,757.198771,161.655068,51.425,41.762825,30.02,61.095585,0.003538,0,0,0,0.116667,190,0.97508,0.075252,21.390572,91.687961,0,64.582677
6700.632522,0.623442,6700.632522,0,0,0,0,0.110431,0,0.106834,0.085955,0,0.320223,0,0,0,0,1186.8851,0,1148.229343,923.826911,0,3441.691168,70.119247,64,95,0.00455,28.5645,0.135752,27.300397,27.300397,0,0,0,0,261.108673,0,0,64.582677,124.939052,527.962341,0,0,0,0,0,131.885846,50.27,41.198173,30.02,61.095585,0.003547,0,0,0,0.258333,190,0.97508,0.075422,20.138319,90.737006,0,64.582677
4842.814301,0.450587,4842.814301,0,0,0,0,0.003,0,0.091924,0.07102,0,0.284643,0,0,0,0,32.2434,0,987.978818,763.311044,0,3059.281039,68.949825,64,95,0.004577,29.867666,0.188301,26.757889,26.757889,0,0,0,0,246.604658,0.168839,0.055195,64.582677,124.891524,0,0,0,0,0,84.773185,114.870961,49.085,40.58543,30.02,61.095585,0.003544,0,0,0,0.358333,190,0.97508,0.075598,18.876182,89.78605,0,64.582677
4768.969353,0.443716,4768.969353,0,0,0,0,0.085602,0,0.04129,0.060646,0,0.256178,0,0,0,0,920.03131,0,443.771363,651.813745,0,2753.352935,66.721668,64,95,0.004607,32.480757,0.24085,26.141631,26.141631,0,0,0,0,232.933053,0,0,64.582677,124.764473,492.634751,0,0,0,0,0,63.798993,47.93,39.974779,30.02,61.095585,0.003538,0,0,0,0.458333,190,0.97508,0.075771,17.852838,89.020003,0,64.582677
4317.94586,0.401752,4317.94586,0,0,0,0,0.078301,0,0.020502,0.053886,0,0.249062,0,0,0,0,841.563218,0,220.351421,579.160312,0,2676.870909,66.044194,64,95,0.004634,33.427823,0.324053,26.57637,26.57637,0,0,0,0,223.540553,0,0,64.582677,124.764473,456.732706,0,0,0,0,0,17.014886,46.745,39.411017,30.02,61.095585,0.003561,0,0,0,0.616667,190,0.97508,0.075945,16.750158,88.201124,0,64.52871
3413.298113,0.317581,3413.298113,0,0.014259,0,0.000404,0.003,0,0.012301,0.052787,0,0.23483,0,153.25314,0,4.340984,32.2434,0,132.210853,567.342879,0,2523.906857,64.446543,64,95,0.004661,35.54606,0.398497,26.336111,26.336111,0,0,6.229651,0,220.89595,0,0,64.582677,124.764473,0,0,288.12345,0,0,0,8.521098,45.59,38.819854,30.02,61.095585,0.003568,0,0,0,0.758333,229.166667,0.97508,0.076118,15.713006,87.435077,0,64.52871
4308.32023,0.400856,4308.32023,0,0.042843,0,0.001027,0.073629,0,0.008201,0.047442,0,0.227714,0,460.466941,0,11.043047,791.346397,0,88.140568,509.898446,0,2447.424831,64.038787,64,95,0.004693,36.297656,0.451046,27.037011,27.037011,0,0,18.003111,0,211.667599,0.205452,0.066109,64.569783,124.619714,411.549331,0,600.390968,0,0,102.879423,2.130275,44.405,38.202175,30.125,61.095585,0.003573,0,0,0,0.858333,0,0.97508,0.076296,14.595285,86.616198,0,64.52871
5847.464819,0.544062,5847.464819,0,0.089041,0,0.001804,0.178076,0,0.008201,0.046343,0,0.220598,0,956.989637,0,19.388622,1913.922174,0,88.140568,498.081013,0,2370.942805,64.60081,64,95,0.004778,36.256713,0.503595,28.611818,28.611818,0,0,41.108327,0,1154.778688,14.888089,4.703312,64.540135,124.289302,502.455023,16.857799,1809.071589,0,0,7422.091588,2.130275,43.25,37.646061,30.2,61.095585,0.0036,0,0,0,0.958333,0,0.97508,0.076468,13.54388,85.850151,0,64.52871
